height,length,class
19.725173630487703,41.633009699850064,1
39.473081174997866,50.86606668055471,0
26.165348354222814,47.896439519614326,2
20.25768763435023,40.44334309946749,1
37.53151579750738,51.884245496841054,0
24.27069215087845,49.84529038487733,2
23.3476119146356,40.64948502015018,1
38.96030092231654,49.15155173850116,0
24.028631465476934,48.98732692000794,2
23.00189700401089,39.79614258617225,1
36.80868341007927,49.89396608925859,0
26.625449843846617,48.60176099250416,2
22.518460390894017,39.773283922724794,1
36.56839494572315,50.411041397198176,0
24.056068293129787,47.2578434319084,2
22.387046055917594,42.70258721913069,1
37.08732517324884,51.08430891701595,0
29.28563399442342,48.65737607232424,2
22.001383698308203,44.43713809986829,1
35.533466860943875,49.72527551572631,0
26.19386785964693,49.47370822466316,2
26.516843969573646,39.99721685099294,1
38.318879435395196,48.85069403856873,0
27.057723071711212,46.75124799044639,2
23.294338800205445,37.80901784608978,1
36.786878880065004,51.68153830132591,0
26.234284652395832,48.90375528708566,2
23.315181944758486,40.22716573101069,1
39.15733544885579,52.910230646063496,0
27.125071728247065,45.19726740161879,2
22.031651011960374,41.10357286806102,1
40.26167786511873,47.307492712498416,0
28.229163246432577,52.14946935930048,2
20.451620829710805,40.91496253120941,1
40.06840216234113,47.77883195930835,0
23.253707201838182,50.639922779746755,2
21.314180023256274,41.85902010318067,1
37.47061345922749,50.70416340014514,0
29.67243110881152,49.81311008013061,2
24.334292945811864,37.50314257822107,1
38.597731177223594,48.81785529784224,0
28.100804553429064,45.134244183644164,2
22.38306575804251,40.45641440849718,1
40.832534881129746,49.708015416040496,0
27.30699760568258,48.66299123430704,2
22.474618755507418,36.58776824904481,1
37.59185800559004,48.58927884442352,0
25.767350182726837,42.59417267355285,1
23.806442141438566,40.007970152941766,1
42.65067063167992,49.688902690285,0
28.09671209853746,47.0290564590743,2
17.05804531440072,40.87625073853714,1
38.123179647869826,48.29487160680056,0
27.896485259893467,45.10655376300625,2
21.240040189140966,42.71664842869148,1
35.677851676395946,48.06857015874157,0
27.339740090727258,46.50131271176817,2
22.56022027144624,41.31968572733794,1
37.388850719936194,53.23454763635664,0
24.537805775982424,50.979648937610904,2
24.434471051716415,40.716604310814006,1
39.00886254164878,56.56499935645225,0
29.181161025712854,50.639500929696304,2
22.78411136534272,43.78194717275967,1
38.96837476124312,48.584219269667976,0
25.561584413927417,47.880931019252245,2
19.49525657912544,42.8760232701047,1
37.50057184363589,48.8955109248726,0
25.658692646005903,47.470052578356444,2
22.132851282368698,40.77878304166464,1
38.40660323132868,49.99022808308528,0
24.436545236200068,45.971875168788536,2
26.174825662651013,41.195859454715084,1
37.73372800266029,53.33632280638219,0
20.568235491342318,50.008099016204916,2
20.055146161847038,39.412328287713315,1
40.38784888931033,49.63544577680695,0
26.211680081950608,49.65486574282381,2
20.915313737589685,39.94906889529709,1
40.850676127294186,52.48013756974782,0
23.360975882745013,48.06521728563234,2
20.343249427743267,40.87655711378059,1
36.114760341874124,51.408502095983074,0
26.83058839640339,47.266693025242446,2
25.896577210086022,39.11636334900929,1
37.87211546740785,48.11885787781627,0
24.71775932542781,47.42642052482251,2
19.290777815218643,40.701323504825005,1
39.39941817802752,48.32052275734861,0
22.649851861920986,47.74289072496517,2
20.294981709255406,40.00910792486832,1
36.395301167300225,48.05775739592352,0
26.23496930073354,49.27174507177028,2
23.101721531486636,41.76151776822419,1
40.63429088273232,52.696289183882335,0
26.913555406665793,48.233659168423515,2
23.13738842596217,39.204856674599064,1
36.267963439533574,48.75690468790843,0
27.428690185553723,50.76479007380747,2
22.020929612893372,39.26153577509639,1
37.04652058704645,49.66744075421057,0
25.20935386485615,48.91145304507461,2
26.854422212928416,39.17430489140734,1
38.757718787284944,47.65949424020437,0
27.905167308130018,45.68192302279118,2
24.54949617885253,39.87216154727623,1
37.94413194513085,50.26470627099701,0
24.983863000404497,48.02920261375597,2
22.022692299409425,42.143105797715315,1
36.151945587249784,48.30785648092866,0
26.032849305572586,50.00497589262562,2
20.428998370972636,43.082953556714784,1
38.491974090558884,51.66012318615886,0
25.961402040537443,48.16638043191204,2
20.210815971980317,39.057558952275656,1
36.54131929897562,50.649640157009046,0
24.485238444817966,51.59974221943267,2
21.368303948016678,37.774418080462446,1
38.95589803301769,48.910494605007855,0
25.84462324267255,49.8084743177715,2
23.85779465993624,40.66480087329803,1
42.41926264804002,49.190133332334284,0
24.490383616275352,50.63277297450749,2
21.89961521189751,41.6648744008715,1
39.15320802256651,50.66163548581487,0
23.032092920478117,49.18010679095729,2
22.84638723980607,39.06604072381582,1
36.79098854092399,49.2685055208154,0
26.245449047985353,46.13503875039749,2
23.120051493371182,43.60720140694733,1
37.92036491935263,51.21092019733312,0
24.438048156530293,50.50535976041069,2
20.737187028344035,39.42072688605999,1
37.79550395980418,49.78886739163996,0
24.557008028347102,48.565717572219114,2
23.604439129846007,38.19107021708776,1
39.38791477415546,51.176180395287325,0
24.072483452678544,47.21964473421827,2
23.583797425470628,42.47633262833509,1
39.888747656391395,48.95899406048636,0
23.374796654829208,48.21135805767271,2
24.49034827514246,42.23877063018708,1
39.19493500993137,53.319542199829954,0
24.52512191586076,45.20798276734955,2
24.6576176280629,40.08965807200058,1
37.72081105523917,52.143978747660704,0
26.71109772012003,49.232943001634865,2
19.90037362308685,43.20993638512335,1
35.86272667894301,50.926318625985964,0
25.07290948700251,48.19293208210722,2
22.66119892376861,44.36540262236112,1
39.019175891385636,48.75906523916972,0
24.178571399412704,47.5473300838971,2
24.04533286880156,38.90908815077198,1
39.10674262340767,53.52533241753758,0
23.499440138667058,49.00225125595374,2
20.83457052409354,36.49486069969853,1
37.76834704912093,48.16627590123477,0
23.029611574880235,45.109453493529735,2
22.889506012582515,40.67639210033161,1
39.81717716716794,52.46036835970251,0
23.711060150851715,51.901504272223264,2
21.663522576306306,39.886114733300325,1
37.067526988954775,51.84913202826196,0
23.864073663591068,45.44816209531437,2
22.917749065975723,41.39946052148534,1
36.98911188064221,49.55426549314703,0
27.856540063213558,51.1126356799951,2
22.253628186081315,38.5037111560946,1
37.53996637851585,50.96020819058816,0
25.63222084936793,45.91353903758295,2
24.260415988938174,39.79345404595279,1
38.08994108778154,49.24940254058298,0
23.142903525402126,50.70253206448705,2
21.248969112603383,39.881158081327435,1
38.39940653328689,52.17016444332029,0
26.69547873194606,49.24475667110795,2
23.25037116969817,38.69613100684482,1
40.76657719470535,47.88557722383011,0
26.717681551536,47.37429038167165,2
19.927637967969687,41.98575780942428,1
37.464827187823765,48.634157361958025,0
27.499331664854,47.402955859338654,2
23.273829194055658,38.94986355949333,1
36.03955716176515,49.96500184756215,0
29.67045295504574,50.082297706756876,2
21.791498069966472,41.28870351274098,1
38.6352006258456,48.00914449394237,0
24.77588113147763,49.04009627946652,2
20.880830260758437,40.22330566235892,1
39.06116866763992,50.63758013900888,0
26.979756400812633,49.927714544059384,2
21.424207117315795,41.49750155401755,1
38.42613069269946,51.400055099334494,0
24.727180733830647,47.9113863266329,2
19.134198744139383,36.142821834579365,1
37.925073298564826,49.35896510162878,0
26.560008931064388,48.00309126807799,2
23.131105303600886,40.090075944430566,1
37.963423885328005,49.69426213299698,0
26.40774645593207,47.23488200958182,2
26.808009390568472,42.7571993476532,1
38.115915933258485,49.66386251272954,0
24.00734751686045,47.01578662040428,2
20.207399444944258,41.912496858909826,1
39.65850402721552,51.90879231002597,0
23.64584943194174,46.895746126822026,2
20.855910803472096,39.404012922754085,1
38.254139115082125,49.3680047935417,0
27.73964653293544,49.667436578224695,2
23.995577299728314,44.80165243860107,2
38.917512723673475,46.52942551416037,0
26.09052769777649,49.22934824059372,2
21.382890504097965,42.036950213707605,1
38.192062960191194,50.412892591315334,0
27.135404087185705,47.81596402721728,2
24.83737113263949,40.260818649773825,1
37.74651428889059,45.18932012612659,0
25.728151196905536,49.240277326882335,2
25.454355707002208,39.11906465344935,1
38.125092399624435,48.26722181839043,0
25.41751215922518,48.1954296352207,2
24.233449769282448,37.28192689492131,1
37.143531277874125,50.26939978546506,0
28.12740809148402,48.515243281976346,2
23.662102881691172,42.926903009285525,1
40.56145447470343,51.08432281308281,0
25.83324837960957,48.011852361481495,2
20.254549476056358,39.545749838703635,1
37.41889881140837,49.54234347157976,0
23.202284482198063,46.94692109548123,2
22.35945424405173,39.63104172531538,1
35.554419897310396,48.11109648769859,0
27.237787891992998,49.78867253332767,2
21.876363433748544,42.106862112515024,1
36.736490811226446,50.66671033890645,0
25.674343140076342,46.25036309848666,2
20.453412202502076,37.62114012639066,1
36.85913789087663,52.14038136050162,0
27.550379816198166,49.096846905132345,2
24.4834350650806,37.94514507820371,1
38.913793379909364,50.13783202709511,0
27.816010538974727,49.760598646319515,2
25.113800069716117,42.74144876936435,1
36.971558266781564,46.9900246906208,0
26.492699331410755,48.79915855191644,2
21.57303150378425,40.02874877042913,1
38.323369473584435,53.45628662536713,0
25.258509636547945,48.40198235049876,2
22.47399413865615,41.45605197748809,1
40.55954286808795,47.54833407655476,0
27.196546127588913,45.67104639813598,2
23.20949625239605,40.980404028847204,1
39.085337510764816,48.660138432998934,0
24.940141487315852,48.1054769617079,2
22.96386262488198,42.86331710047558,1
38.92436788299985,49.25823666806916,0
25.890612135279678,46.96318275786261,2
21.07732009272794,41.43273138965817,1
38.338631645826695,52.02610942798979,0
26.21132202439777,48.184879278363645,2
25.074258344358505,40.31325759802605,1
40.69908325725751,48.714982091460065,0
23.78634079157617,47.98336589133571,2
23.17224112494902,40.628094482562915,1
36.85506686006908,49.86215035354173,0
24.13718234443141,43.52860899934799,1
19.868447671082393,41.439683636241476,1
36.585436175447974,48.706781335821255,0
24.682641861297075,49.79984679020977,2
22.430639144921756,40.910085063212044,1
38.83076173120646,51.19591705326005,0
25.420140615610535,49.493871194795986,2
21.89149603096488,40.79652533671147,1
37.642444337279414,51.441154339748905,0
27.925313181409486,48.59732811177831,2
24.275589025674414,41.8750613294296,1
37.504033099656546,53.98270290651905,0
25.671139566076462,49.14758121052557,2
22.85159647974932,39.27706118251063,1
40.082083615108964,50.176429493610556,0
23.60446772679758,47.444958449582714,2
23.972493126496143,42.42368495481535,1
38.92366193544144,53.50275830427371,0
25.674262457038104,46.2362648731334,2
21.791981734580546,38.561257331697846,1
38.670928150790225,50.70261552501066,0
26.550375923735547,49.8952810675196,2
25.723766655486475,40.05937123021917,1
37.64118062007462,47.46645300326254,0
24.128217327155262,51.56312017312611,2
24.173023718916436,41.6154027559854,1
40.81134707227075,48.839242053643936,0
24.286624155271966,47.53219698132306,2
22.386768147695573,39.79542319035528,1
31.561136517168062,48.36240520419574,2
22.934846002080256,45.35679692808361,2
21.25614326572266,37.037115545569655,1
39.16361137824005,47.80128661239083,0
22.559163393874766,48.7623273110429,2
26.85750307237938,41.171623914580664,1
40.7213723302551,48.0106537058212,0
26.94868149601964,45.870872678273315,2
23.285652989051005,43.60735948165161,1
40.46694544424392,49.847748752700305,0
25.99519062418329,46.65006972327408,2
22.874423218679432,42.995948333290926,1
35.9860348822208,51.18034326712685,0
24.634698391865445,46.975358898712074,2
22.238411822659888,39.87185896064797,1
37.860382853798114,52.07555227397441,0
26.30593158908702,48.366170255663135,2
23.358113677796624,40.903589000714895,1
38.020639204928365,50.7960830517348,0
23.28464402484132,46.15702096699974,2
23.226659755578996,40.53086848002435,1
39.13068990765691,48.114986780578725,0
28.611757870626484,49.36834341646113,2
20.58857677403447,40.31665272729871,1
35.798400717748926,50.63514104317558,0
26.920375825588366,47.77515404927519,2
20.055885330614565,38.98781949881109,1
35.615884780023336,49.221242899925045,0
22.708034451810708,45.471618877197706,2
24.531994950884,38.45235812096183,1
36.46243780859515,49.897050784524865,0
25.014520874948563,49.396666941550684,2
22.28055733831561,40.92535993871996,1
38.92461825794644,49.82592313894352,0
25.406026933063423,42.98530812734487,1
25.348332456860895,42.91071534738236,1
36.86488735808699,46.08461417306781,0
24.513091541879177,48.57216764127345,2
20.542884886547935,39.8413183953559,1
38.027418867234296,50.315438432598334,0
24.97780637777115,50.55321821665184,2
22.08047724613655,40.92016946199407,1
39.81139804963406,49.94754769417872,0
25.405734861923964,48.79259270111826,2
22.07136959767521,42.026721027712206,1
41.348385810355424,48.560085907864625,0
29.244005568941326,48.66077958523077,2
19.861548602873427,42.01339231651424,1
35.84210235233628,50.6577608412932,0
23.444698406354785,46.200188312545,2
23.922552395114987,43.154194078186485,1
36.97336984303421,51.03422492315252,0
23.968464984167223,48.00913106205062,2
21.53190873664132,41.91444081854318,1
36.51687406865259,49.7689465088007,0
25.10038080144443,46.40549719441144,2
20.754272407568376,42.658890606970274,1
39.59847467513615,47.05003376535269,0
23.769718873178565,47.05974085707857,2
23.34444319604756,37.48051740085524,1
38.245613868431754,53.80012712011002,0
27.462012641593766,45.87759118597745,2
23.163620850666305,40.8851016740606,1
37.567479887490975,49.40023740603712,0
26.545769400504724,49.56724247588462,2
21.300510721264587,42.64487981092254,1
38.21656576971004,51.92050355194493,0
25.88386598435372,48.84900760128572,2
21.279626066146776,39.34761358384748,1
38.11749669772973,50.11348924197329,0
25.199054085279393,51.240214995091435,2
20.852561572642088,45.08750863789216,1
37.43998835627244,50.3802686366735,0
24.592363945845822,50.42650934494828,2
25.312309099103363,39.6791785751305,1
40.4939852318448,51.11853039472974,0
23.887437189237744,47.37632591825829,2
23.179119753338323,43.04007624621926,1
37.80940369394397,47.613959499946795,0
27.545763357149262,46.425038781661186,2
21.353775439424492,40.03226916135965,1
39.185245892052464,47.48232787457748,0
22.951211379654204,47.208615294409014,2
20.31772909899072,40.370129717759184,1
37.47562456063588,49.557266211869916,0
24.268088813728486,46.07065680116472,2
19.297371926622695,41.40639613712724,1
38.888875622042384,48.20379367107925,0
25.880061442264733,51.23040759080554,2
21.01018341915336,39.563558929652444,1
37.23815151043894,52.51175500006431,0
26.35591686487468,48.565691738320034,2
20.692900077266756,41.12118679712066,1
37.75666060812153,49.60047919183102,0
27.54638305159179,47.18308596575755,2
19.56652860885126,39.906460902224346,1
39.709519197408696,51.54001500153595,0
29.719730719881305,48.51242841305498,2
21.948439613606535,39.6599908866044,1
40.13437333635027,49.46971573371186,0
26.51582361293743,46.13942692154021,2
21.94717671629076,39.64176233710112,1
38.9806306884261,48.78356372622577,0
23.92613355240893,46.51764111035411,2
21.474784828400217,43.582918417744715,1
35.85978308334142,49.64554095758372,0
23.017938502096936,46.887366020209626,2
25.463873799049047,37.45269273887487,1
37.95942430814128,51.44982097297619,0
26.62162732981646,46.987832847686235,2
21.915813496054174,38.067391360981546,1
37.823043044470275,52.63294530319347,0
24.246911621202376,47.88268738298402,2
22.36427546071977,39.85063399501105,1
35.9732639034836,51.70539177009296,0
26.589186983720552,49.16274041091951,2
22.639611223721126,41.26629005271824,1
38.966940259200335,48.90728706492535,0
25.96502747206184,47.10136028946936,2
19.71017586106622,42.36630491738565,1
37.72769354912401,49.25844439890912,0
28.124930712581254,48.693262380033694,2
19.438351577057954,43.113759282931305,1
38.896752762457446,46.67448891703207,0
25.213151325726063,48.72745410497501,2
22.282232378510557,40.570335454171286,1
37.43818717655964,51.621894486900885,0
25.19524536472558,46.128535270057476,2
23.088239965511093,40.44928395483286,1
39.75936893870043,48.355427239102276,0
22.460175063023016,49.12290278046654,2
23.775220873639366,42.37223413705333,1
38.13113550412133,49.367109846120925,0
26.198772903362023,46.503006479903235,2
21.919454154252932,39.62939755559502,1
39.005652397047264,46.43128799791199,0
26.12349168263998,46.7498775696082,2
22.444882663904234,39.638262368123044,1
36.85076399550074,48.497787199052944,0
27.90231654411194,46.73511031715922,2
22.508582194480425,39.62153204252981,1
36.956951739039766,48.37200501891202,0
23.53669114558453,45.78494046699836,2
24.75113687247385,40.572723823920356,1
37.56771469697461,47.42714363435741,0
26.816311313632514,47.38914902640438,2
22.318682554531293,39.829729030977596,1
40.68205892756542,51.561220009595615,0
25.305657045659846,49.09273035595068,2
21.928236448980634,40.31594479792045,1
37.42681127401204,50.37807416492151,0
25.42315969909721,47.118093494694634,2
23.87710924784496,37.47045805344402,1
37.664570692151464,49.3734085002185,0
24.565875263888866,47.13917437322099,2
23.121710248613105,37.83151267677833,1
39.91723797294765,47.296725103238536,0
25.446096709877356,49.42502800564494,2
21.70213331618957,39.60435278665816,1
40.666627233293205,47.90848320288273,0
23.961212814139014,50.42780325167653,2
20.556385089537304,40.895588927011254,1
38.39918596909705,50.71413864994731,0
24.573497169360373,48.905141092599976,2
21.786617413404635,37.839298276637884,1
37.4700945927545,52.23895488617949,0
25.27122603618176,46.13305888507437,2
25.93244190383801,41.401973732899066,1
37.11726751114935,46.854579393780305,0
26.625169083308275,47.98529796319342,2
26.937326970835592,38.20374428726672,1
39.032699240837694,51.28908301219266,0
25.045809075994775,48.40431601321572,2
24.492480727524825,40.697445531887354,1
41.73805187608902,50.99356732031327,0
26.055604815017013,48.802290848312374,2
23.436204847732284,38.44332736654626,1
35.938294490059654,49.06503539445468,0
24.17562425415182,50.02517798733136,2
22.057399490430637,40.541221943113605,1
38.63371909564411,50.36130317966562,0
21.572694985602524,45.39107601979212,2
22.704813383128595,38.99658993355212,1
38.914330817233655,50.24065401947842,0
25.54010330263313,47.72729084782875,2
22.366674200008596,42.52862486162576,1
37.14949626073561,49.63560632401331,0
21.62722609195037,48.36643377137043,2
21.471204168614655,36.693216555027625,1
36.54527754181662,49.769722740048984,0
24.059571877687794,49.62210868082286,2
22.407754397236108,41.3601150121075,1
39.7239785814768,50.223227849301004,0
28.02102129506007,48.91104537965501,2
24.117133590783148,37.70892999824556,1
37.00692557959796,51.05914372749726,0
24.260633281081994,50.7987185640084,2
22.619979933606956,42.841924637719174,1
36.056441196035074,50.613544418881084,0
27.900327292396767,51.11716523952612,2
23.818548327662413,43.78447517576158,1
38.07711028480332,48.68206518674148,0
24.92861062131261,49.05029013844989,2
23.435347634040056,40.26514122545696,1
37.42597011369167,47.47752909684485,0
23.670985506510856,50.231526790546226,2
20.881777155355955,40.93906092184444,1
39.28060374725069,48.21646326732112,0
27.03997381631152,45.686137796426046,2
22.413017654109566,42.38320788381978,1
39.218695020273145,47.12969913402793,0
25.128730160586617,49.75907679055212,2
21.57085861968623,44.58713197814244,1
39.32841332431234,52.04357976993137,0
25.171057395843356,50.71263459039697,2
23.81561931953778,39.28285592761202,1
38.93522777546312,51.99775668040955,0
24.405405742987213,49.98477835208087,2
23.250525153298124,37.32397321250745,1
38.80986522932786,50.137964624127676,0
25.4569255338377,48.20941324603772,2
23.69296752090419,39.87901278196923,1
37.00653658422904,48.234023437058184,0
22.587072621226184,48.916340366740755,2
19.768604503059883,40.627768578217136,1
39.52003171677448,51.56547224922716,0
25.481590857233833,49.08568339741254,2
20.144648958025854,42.12560874812769,1
37.51608486424174,50.25708450777692,0
23.619582876493933,50.95051447936354,2
18.400898110416076,42.083256701224386,1
34.80791242162406,50.34847306642364,0
23.20232797563442,46.81907207636652,2
23.448508089114924,41.02451185899944,1
37.12441254228998,53.25375452038681,0
23.735146080775728,47.09098302014501,2
21.035406479793593,41.859761124200936,1
39.01342987007829,50.71299118767911,0
26.770542761933356,47.645076673726194,2
17.92468438009232,42.241102027974655,1
38.05394921802054,48.91146742272398,0
31.83301471869959,47.82706142328331,2
20.443537203870523,42.17738770556585,1
39.67546032330399,50.33430561619635,0
23.75919209463916,51.3518294607365,2
23.184126774071185,40.790912853285,1
35.160982058991266,50.391588587429545,0
26.453114744033147,48.52631015014282,2
23.806009679685836,38.930923163923396,1
37.44800091623918,50.89138631071507,0
22.7833100575676,47.51564739022636,2
21.253212170315848,40.051007108244846,1
42.122832383709444,52.367407700783154,0
23.75153942936748,44.15110195959617,1
22.5377797391594,39.300118789130515,1
36.39762081023961,50.614410447161106,0
27.130170855916564,45.75807109916556,2
23.717654943512837,39.920087565874475,1
38.640140593424,51.10631063956046,0
23.442547422092243,48.451582510817616,2
21.91722591908099,42.91570460404469,1
36.35919683089253,50.31893083737554,0
25.032276681284007,51.47336427183467,2
22.063361128718597,39.77847004683141,1
38.13042706616703,49.0319747421568,0
24.82611976243721,47.72565040563041,2
22.160415907002964,43.14810816449546,1
40.01424093816123,49.5480001716605,0
23.258564848545202,48.5050567104172,2
26.043271493051893,42.09462703866322,1
34.13452932755501,48.788455713194836,0
26.670168167565567,49.09402660060491,2
25.285501650680576,40.79755033244241,1
37.22983456440798,52.71711255032155,0
24.795170157418777,47.848499300837965,2
21.627062571503387,41.26439249037346,1
41.717160376607296,50.40228791842791,0
26.454529443858373,47.59514879475686,2
20.81079539496699,39.95349252708193,1
36.09675983927312,51.32645206705355,0
25.491357662381226,45.90084767500674,2
22.384175174168135,42.115593496010455,1
38.48643072511551,49.2316559976204,0
29.77847818881963,47.222963885965754,2
20.999996821589104,39.31742729762121,1
37.0318669589759,47.32923368168911,0
28.33626003003368,46.788704577884914,2
22.321357906256914,43.22539642937676,1
39.0322754843281,50.43789707176616,0
24.205215107673485,47.27728303934538,2
23.379147149677237,38.69545841943178,1
40.56328154664736,49.43990125280068,0
25.03266146958675,47.024861344714495,2
23.106645102621393,41.57273063800987,1
37.29356598101065,48.7903011782032,0
26.55668855557979,49.75312024597889,2
19.713629220087498,40.510186007588594,1
41.901596273126614,52.32277986040134,0
27.34443017660841,45.44363251648875,2
24.528932820721177,38.91520600306609,1
36.40155324519434,49.84298728713367,0
25.89314717679764,44.79229970469959,2
22.85045387180417,39.76944694344941,1
39.14225452678208,50.21699631761852,0
24.941599442634764,46.46883450690237,2
20.073963800707016,35.47069187130854,1
38.06834528708852,51.90148079391208,0
25.21080582527953,48.16570030669287,2
22.585503309569827,42.309365255024645,1
37.04744532058998,50.758698723920226,0
26.138338779078715,48.2837612899568,2
23.845234730133402,40.773385617875824,1
41.006847885114034,51.05205677905043,0
24.879245156513083,47.131409570820395,2
20.89588133402731,39.64733424950781,1
41.230985504796166,48.618870394459904,0
27.45181053889331,46.66144012865294,2
21.6076731643847,42.36175385362102,1
37.30722932933721,48.37478086623834,0
26.226412767096384,49.697071679051454,2
24.20242826960695,39.13728429082521,1
37.16225298869114,51.331945742842706,0
28.298847704504063,47.46215352384078,2
19.94424501527881,43.944806288691595,1
37.95564106202593,49.80799412998885,0
25.720090401571287,48.89860752415097,2
24.377369424177687,40.58594992885966,1
35.038402355023976,54.37108234281101,0
26.86079205045015,47.35466131262078,2
25.856783961017875,38.79999433105633,1
39.35837132299094,48.65451029074813,0
26.127442233146898,48.4951973645363,2
20.574070944570725,38.84245634502915,1
38.847077651948524,49.18211067839095,0
27.303062611984924,46.29007567464656,2
20.059977007010193,41.97331458698661,1
38.235968864346,49.477546502853464,0
26.244130137755043,47.91846873992222,2
23.60180083689209,41.13667825446568,1
38.03397645513809,47.53324425099582,0
25.301763364162866,49.27295881772813,2
23.576838800419598,44.22357844318708,1
40.33078059145359,52.25121050838399,0
27.535842821277072,47.50115942966302,2
22.455590998019748,44.53222638245283,1
39.65148550869292,48.93094706527228,0
26.81100218666684,50.55329676208901,2
21.181067998372807,39.90913870750974,1
38.41439037335065,50.5440741194591,0
26.4047091467023,46.560915151220755,2
22.494239574954182,40.114397108611115,1
39.37952714976739,48.479450162378065,0
25.028501546426263,48.32174137274209,2
20.73893134943705,39.717531052504,1
38.878036776658135,50.28374155979904,0
23.16851933111151,49.325320611750804,2
21.689132503433576,40.611941229050025,1
37.74645796990322,49.52198019346086,0
25.600999679535825,48.66004372573999,2
23.779340712341003,41.26804712184678,1
36.61388802747127,50.51447008784022,0
21.881109928003987,47.4880213004592,2
23.171583180954414,38.644497548006036,1
39.966794820735345,51.54880781997807,0
25.870771494857337,48.54088911981687,2
21.60101136820621,41.08455441575553,1
36.17100249840403,51.38091698269714,0
28.07425477394547,50.760887104909074,2
20.85443092049351,40.30631322900906,1
36.08815542545703,52.01338918353699,0
25.553087826718414,49.069754434764434,2
23.84373932911353,41.67740134507048,1
38.304136500700835,48.597867734458035,0
24.786412207012887,48.54177642126593,2
20.403605084782836,40.22764849991069,1
39.071719424409935,53.43617668924553,0
24.239491751600212,47.059371013192376,2
23.43379644107865,39.41121802992306,1
35.646463814726204,50.80497419932278,0
27.09665194434228,47.73669060125131,2
21.020902495510985,36.620780960413796,1
39.067612435526584,49.849649223986056,0
24.12442633658709,47.15707927975805,2
24.196033524955176,42.713128694216564,1
39.02483185211298,48.911011841110565,0
25.891735488728038,47.63603228682802,2
21.041181351314158,40.53783777126854,1
39.49988492919619,50.68239229567846,0
23.67732296003758,47.69025488983175,2
20.25099749258448,41.141554632830506,1
36.80305600659184,49.152111755900854,0
23.361704860187146,51.084852134405935,2
22.739920406079793,42.237008994946834,1
38.04343701197609,50.04595702885966,0
25.593120293209626,43.93047338915545,2
21.955434045056347,42.057054998872715,1
40.48805014558309,52.599321797735215,0
28.06963263766266,49.12058126340889,2
26.08734256401435,42.38763465414671,1
41.13291618405113,47.141112104756346,0
29.508604736549216,48.57320709602207,2
24.160819182428327,40.6171902808009,1
39.41953975887389,49.32864860823478,0
23.53557445018047,46.03560104525352,2
22.958362581155328,43.58038279634089,1
37.05374205290162,48.88228920074105,0
24.14227947491652,49.61794143456904,2
19.236457270694142,40.43024159156176,1
40.073224022394236,51.663152262638285,0
23.125517642619958,48.50521870410389,2
21.481774745800344,38.70878517012043,1
41.26099451495019,47.06398863903257,0
25.623250428306378,45.27856720078893,2
21.85051984786345,41.12639007650701,1
37.40049092156087,49.13678727071478,0
26.34087920486995,50.130787472497474,2
24.10388044157441,40.098561103801806,1
34.35080282780886,48.48750942734544,0
24.898254481050582,47.846825119623084,2
23.87676306405596,41.103445982467235,1
38.53036951595412,47.775897450243875,0
24.765715232154573,45.23182106742242,2
25.0529713316013,40.551248205493614,1
39.15856665179834,51.177527210027925,0
22.73620387930672,48.5910228361398,2
21.219391080959277,38.5419866848813,1
42.034090345843325,50.26392488742043,0
25.244679422514547,45.60250940981387,2
20.979951708918804,39.75320887645137,1
40.6076403850286,52.9819739092694,0
27.331757784410858,50.402354535710415,2
22.6982883093317,40.51545261764057,1
38.54817213019265,51.08655181098387,0
23.267010995736733,45.49821287644925,2
23.48209220554457,42.45740924289679,1
38.74647775734017,47.10504655154244,0
25.167098829859672,48.66166382291314,2
22.392987481056664,40.991767203264196,1
35.413415471143445,50.541347675960914,0
25.25472823128693,46.509532035933276,2
24.162897081920384,42.7408492640021,1
38.68090430938046,49.23868457621314,0
28.028484707309154,48.48653364865136,2
23.839492799017464,40.3939016250938,1
36.780577355089996,50.57186521433448,0
25.41286121107643,47.82592458891836,2
22.332835399139157,37.87552180990424,1
38.38702893100816,50.49973729537821,0
28.82254166709453,47.94156718196533,2
21.736362603167112,42.60968601973734,1
35.88920954521052,47.422030975346466,0
25.506722033048668,46.76078058440715,2
25.449185360630754,40.12376294111833,1
37.41978668123966,50.012137442770246,0
25.527416963640047,47.05390582022201,2
19.91216044830886,43.74513993453551,1
37.13172707134222,49.072567582365124,0
27.864406406798043,47.91572999047619,2
20.403913092565773,41.25312683000488,1
40.52090263211517,48.78965320975835,0
27.423979000547366,47.982173971285775,2
20.71577089779616,37.65120677631805,1
37.749496054184945,50.925878560060646,0
23.850941083244603,51.309673941830646,2
21.893718907577963,43.231920461764425,1
38.68019913330612,51.30422563097691,0
24.8276225931973,50.025309571774734,2
24.64830605369357,42.92288796531939,1
38.31832746622742,47.73756187023264,0
24.2378500046341,47.69734065715254,2
23.312225222123445,38.80147133116928,1
34.26814455458782,52.94791703558363,0
24.188269039426654,47.85777331327264,2
21.770402106088465,41.76357100411546,1
38.338085697725056,48.99139271548145,0
26.3539539930531,49.776579899610844,2
20.76888699670983,38.85103116805986,1
39.280581434965654,50.83503754845092,0
22.899058856108052,49.48698266408786,2
22.222178620886268,38.91493098199595,1
39.32731963889498,49.92406117674407,0
26.801748463993388,46.87000051924476,2
